"participant","session","condition","trialType","posture","blockNum","trialNum","switchTrialType","congruentTrialType","cueType","shapeType","shapeColor","response","correctResponse","correct","reactionTime","date","utcTime","condblock","correct_bin"
57,1,9,"experiment","standing",2,30,"switch","incongruent","dashed","square","blue","right","right","yes",492.655038833618,"2021-12-03 15:45:00",1638569100.58467,"standing2",1
57,1,9,"experiment","standing",2,31,"switch","incongruent","solid","triangle","yellow","right","right","yes",576.823949813843,"2021-12-03 15:45:00",1638569102.47352,"standing2",1
57,1,9,"experiment","standing",2,32,"noswitch","congruent","solid","square","yellow","right","right","yes",395.275115966797,"2021-12-03 15:45:00",1638569104.18558,"standing2",1
57,1,9,"experiment","standing",2,33,"noswitch","incongruent","solid","square","blue","left","left","yes",491.410970687866,"2021-12-03 15:45:00",1638569106.02125,"standing2",1
57,1,9,"experiment","standing",2,34,"switch","congruent","dashed","triangle","blue","left","left","yes",324.494123458862,"2021-12-03 15:45:00",1638569107.67297,"standing2",1
57,1,9,"experiment","standing",2,35,"noswitch","incongruent","dashed","square","blue","right","right","yes",629.75287437439,"2021-12-03 15:45:00",1638569109.62254,"standing2",1
57,1,9,"experiment","standing",2,36,"switch","congruent","solid","square","yellow","right","right","yes",664.674997329712,"2021-12-03 15:45:00",1638569111.62899,"standing2",1
57,1,9,"experiment","standing",2,37,"switch","congruent","dashed","triangle","blue","left","left","yes",544.031858444214,"2021-12-03 15:45:00",1638569113.52065,"standing2",1
57,1,9,"experiment","standing",2,38,"switch","congruent","solid","triangle","blue","right","left","no",969.710826873779,"2021-12-03 15:45:00",1638569115.82319,"standing2",0
57,1,9,"experiment","standing",2,39,"noswitch","congruent","solid","square","yellow","right","right","yes",678.23600769043,"2021-12-03 15:45:00",1638569122.8297,"standing2",1
57,1,9,"experiment","standing",2,40,"noswitch","incongruent","solid","square","blue","left","left","yes",816.859006881714,"2021-12-03 15:45:00",1638569125.02049,"standing2",1
57,1,9,"experiment","standing",2,41,"noswitch","congruent","solid","triangle","blue","left","left","yes",492.50316619873,"2021-12-03 15:45:00",1638569126.85084,"standing2",1
57,1,9,"experiment","standing",2,42,"noswitch","congruent","solid","triangle","blue","left","left","yes",360.163927078247,"2021-12-03 15:45:00",1638569128.56259,"standing2",1
57,1,9,"experiment","standing",2,43,"switch","incongruent","dashed","triangle","yellow","left","left","yes",357.937097549438,"2021-12-03 15:45:00",1638569130.2748,"standing2",1
57,1,9,"experiment","standing",2,44,"switch","incongruent","solid","triangle","yellow","right","right","yes",399.144887924194,"2021-12-03 15:45:00",1638569131.98699,"standing2",1
57,1,9,"experiment","standing",2,45,"noswitch","incongruent","solid","square","blue","left","left","yes",971.204996109009,"2021-12-03 15:45:00",1638569134.29074,"standing2",1
57,1,9,"experiment","standing",2,46,"switch","congruent","dashed","triangle","blue","left","left","yes",401.839971542358,"2021-12-03 15:45:00",1638569136.00288,"standing2",1
57,1,9,"experiment","standing",2,48,"switch","congruent","dashed","square","yellow","right","right","yes",535.036087036133,"2021-12-03 15:45:00",1638569145.60631,"standing2",1
57,1,9,"experiment","standing",2,49,"switch","incongruent","solid","triangle","yellow","right","right","yes",697.107076644897,"2021-12-03 15:45:00",1638569147.67284,"standing2",1
57,1,9,"experiment","standing",3,2,"noswitch","congruent","dashed","triangle","blue","left","left","yes",767.863988876343,"2021-12-03 15:45:00",1638569168.70132,"standing3",1
57,1,9,"experiment","standing",3,3,"switch","incongruent","solid","triangle","yellow","right","right","yes",727.849006652832,"2021-12-03 15:45:00",1638569170.77309,"standing3",1
57,1,9,"experiment","standing",3,4,"switch","congruent","dashed","square","yellow","right","right","yes",767.93909072876,"2021-12-03 15:45:00",1638569172.90002,"standing3",1
57,1,9,"experiment","standing",3,5,"switch","congruent","solid","square","yellow","right","right","yes",729.829788208008,"2021-12-03 15:45:00",1638569174.96893,"standing3",1
57,1,9,"experiment","standing",3,6,"noswitch","congruent","solid","triangle","blue","left","left","yes",503.159999847412,"2021-12-03 15:45:00",1638569176.79963,"standing3",1
57,1,9,"experiment","standing",3,7,"noswitch","congruent","solid","square","yellow","right","right","yes",429.151058197021,"2021-12-03 15:45:00",1638569178.57352,"standing3",1
57,1,9,"experiment","standing",3,8,"switch","incongruent","dashed","square","blue","right","right","yes",545.229911804199,"2021-12-03 15:45:00",1638569180.46333,"standing3",1
57,1,9,"experiment","standing",3,9,"noswitch","incongruent","dashed","square","blue","right","right","yes",420.188188552856,"2021-12-03 15:45:00",1638569182.2358,"standing3",1
57,1,9,"experiment","standing",3,10,"noswitch","congruent","dashed","square","yellow","right","right","yes",363.945007324219,"2021-12-03 15:45:00",1638569183.94732,"standing3",1
57,1,9,"experiment","standing",3,11,"switch","congruent","solid","triangle","blue","left","left","yes",364.450931549072,"2021-12-03 15:45:00",1638569185.66157,"standing3",1
57,1,9,"experiment","standing",3,12,"switch","congruent","dashed","triangle","blue","left","left","yes",530.205011367798,"2021-12-03 15:45:00",1638569187.54895,"standing3",1
57,1,9,"experiment","standing",3,13,"switch","incongruent","solid","triangle","yellow","right","right","yes",384.710073471069,"2021-12-03 15:45:00",1638569189.26042,"standing3",1
57,1,9,"experiment","standing",3,14,"switch","congruent","dashed","triangle","blue","left","left","yes",363.411903381348,"2021-12-03 15:45:00",1638569190.97322,"standing3",1
57,1,9,"experiment","standing",3,15,"noswitch","incongruent","dashed","square","blue","right","right","yes",428.372144699097,"2021-12-03 15:45:00",1638569192.74675,"standing3",1
57,1,9,"experiment","standing",3,16,"switch","incongruent","solid","square","blue","left","left","yes",697.602987289429,"2021-12-03 15:45:00",1638569194.75352,"standing3",1
57,1,9,"experiment","standing",3,17,"switch","incongruent","dashed","triangle","yellow","left","left","yes",616.111993789673,"2021-12-03 15:45:00",1638569196.701,"standing3",1
57,1,9,"experiment","standing",3,18,"switch","congruent","solid","triangle","blue","left","left","yes",608.11710357666,"2021-12-03 15:45:00",1638569198.64906,"standing3",1
57,1,9,"experiment","standing",3,19,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",311.779022216797,"2021-12-03 15:45:00",1638569200.30331,"standing3",1
57,1,9,"experiment","standing",3,20,"switch","congruent","dashed","square","yellow","right","right","yes",370.543003082275,"2021-12-03 15:45:00",1638569202.01673,"standing3",1
57,1,9,"experiment","standing",3,21,"noswitch","incongruent","dashed","triangle","yellow","left","left","yes",479.548931121826,"2021-12-03 15:45:00",1638569203.84954,"standing3",1
57,1,9,"experiment","standing",3,22,"switch","incongruent","solid","square","blue","left","left","yes",692.40403175354,"2021-12-03 15:45:00",1638569205.85756,"standing3",1
57,1,9,"experiment","standing",3,23,"noswitch","incongruent","solid","square","blue","left","left","yes",388.331174850464,"2021-12-03 15:45:00",1638569207.57135,"standing3",1
57,1,9,"experiment","standing",3,24,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",315.399885177612,"2021-12-03 15:45:00",1638569209.22507,"standing3",1
57,1,9,"experiment","standing",3,25,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",803.97891998291,"2021-12-03 15:45:00",1638569211.35142,"standing3",1
57,1,9,"experiment","standing",3,26,"noswitch","congruent","solid","square","yellow","right","right","yes",441.282987594604,"2021-12-03 15:45:00",1638569213.12328,"standing3",1
57,1,9,"experiment","standing",3,27,"switch","congruent","dashed","triangle","blue","left","left","yes",351.81188583374,"2021-12-03 15:45:00",1638569214.83707,"standing3",1
57,1,9,"experiment","standing",3,28,"noswitch","congruent","dashed","triangle","blue","left","left","yes",392.055988311768,"2021-12-03 15:45:00",1638569216.54711,"standing3",1
57,1,9,"experiment","standing",3,29,"noswitch","incongruent","dashed","triangle","yellow","left","left","yes",594.971179962158,"2021-12-03 15:45:00",1638569218.49586,"standing3",1
57,1,9,"experiment","standing",3,30,"noswitch","incongruent","dashed","triangle","yellow","left","left","yes",363.021850585938,"2021-12-03 15:45:00",1638569220.20835,"standing3",1
57,1,9,"experiment","standing",3,31,"switch","incongruent","solid","square","blue","left","left","yes",479.695796966553,"2021-12-03 15:45:00",1638569222.03937,"standing3",1
57,1,9,"experiment","standing",3,32,"switch","incongruent","dashed","triangle","yellow","left","left","yes",932.503938674927,"2021-12-03 15:45:00",1638569224.28539,"standing3",1
57,1,9,"experiment","standing",3,33,"noswitch","incongruent","dashed","square","blue","right","right","yes",376.474857330322,"2021-12-03 15:45:00",1638569225.99838,"standing3",1
57,1,9,"experiment","standing",3,34,"noswitch","congruent","dashed","triangle","blue","left","left","yes",542.432069778442,"2021-12-03 15:45:00",1638569227.88896,"standing3",1
57,1,9,"experiment","standing",3,35,"switch","congruent","solid","triangle","blue","left","left","yes",655.235052108765,"2021-12-03 15:45:00",1638569229.89646,"standing3",1
57,1,9,"experiment","standing",3,36,"switch","incongruent","dashed","triangle","yellow","left","left","yes",372.050046920776,"2021-12-03 15:45:00",1638569231.60842,"standing3",1
57,1,9,"experiment","standing",3,37,"switch","congruent","solid","square","yellow","right","right","yes",461.713075637817,"2021-12-03 15:45:00",1638569233.44467,"standing3",1
57,1,9,"experiment","standing",3,39,"switch","incongruent","solid","square","blue","left","left","yes",1360.51487922668,"2021-12-03 15:45:00",1638569243.93161,"standing3",1
57,1,9,"experiment","standing",3,40,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",806.771993637085,"2021-12-03 15:45:00",1638569246.05623,"standing3",1
57,1,9,"experiment","standing",3,41,"noswitch","congruent","solid","triangle","blue","left","left","yes",661.375999450684,"2021-12-03 15:45:00",1638569248.06567,"standing3",1
57,1,9,"experiment","standing",3,42,"noswitch","congruent","solid","square","yellow","right","right","yes",394.124984741211,"2021-12-03 15:45:00",1638569249.77916,"standing3",1
57,1,9,"experiment","standing",3,43,"noswitch","congruent","solid","square","yellow","right","right","yes",586.764097213745,"2021-12-03 15:45:00",1638569251.72825,"standing3",1
57,1,9,"experiment","standing",3,44,"noswitch","congruent","solid","triangle","blue","left","left","yes",517.366886138916,"2021-12-03 15:45:00",1638569253.55795,"standing3",1
57,1,9,"experiment","standing",3,45,"switch","congruent","dashed","square","yellow","right","right","yes",414.083957672119,"2021-12-03 15:45:00",1638569255.32978,"standing3",1
57,1,9,"experiment","standing",3,46,"noswitch","incongruent","dashed","square","blue","left","right","no",820.406913757324,"2021-12-03 15:45:00",1638569257.51796,"standing3",0
57,1,9,"experiment","standing",3,47,"noswitch","congruent","dashed","square","yellow","right","right","yes",519.70911026001,"2021-12-03 15:45:00",1638569264.40745,"standing3",1
57,1,9,"experiment","standing",3,48,"switch","incongruent","solid","square","blue","left","left","yes",1082.58700370789,"2021-12-03 15:45:00",1638569266.83412,"standing3",1
57,1,9,"experiment","standing",3,49,"switch","congruent","dashed","square","yellow","right","right","yes",494.722843170166,"2021-12-03 15:45:00",1638569268.66437,"standing3",1
57,1,9,"experiment","standing",4,2,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",378.956079483032,"2021-12-03 15:45:00",1638569287.63891,"standing4",1
57,1,9,"experiment","standing",4,3,"switch","incongruent","dashed","square","blue","right","right","yes",460.206031799316,"2021-12-03 15:45:00",1638569289.46979,"standing4",1
57,1,9,"experiment","standing",4,4,"switch","incongruent","solid","triangle","yellow","right","right","yes",562.515020370483,"2021-12-03 15:45:00",1638569291.36023,"standing4",1
57,1,9,"experiment","standing",4,5,"noswitch","incongruent","solid","square","blue","left","left","yes",474.654912948608,"2021-12-03 15:45:00",1638569293.19313,"standing4",1
57,1,9,"experiment","standing",4,6,"noswitch","incongruent","solid","square","blue","left","left","yes",385.923147201538,"2021-12-03 15:45:00",1638569294.90393,"standing4",1
57,1,9,"experiment","standing",4,7,"switch","congruent","dashed","square","yellow","right","right","yes",477.67186164856,"2021-12-03 15:45:00",1638569296.7365,"standing4",1
57,1,9,"experiment","standing",4,8,"switch","congruent","solid","triangle","blue","left","left","yes",398.345947265625,"2021-12-03 15:45:00",1638569298.44656,"standing4",1
57,1,9,"experiment","standing",4,9,"noswitch","congruent","solid","triangle","blue","left","left","yes",428.329944610596,"2021-12-03 15:45:00",1638569300.21799,"standing4",1
57,1,9,"experiment","standing",4,10,"switch","incongruent","dashed","square","blue","right","right","yes",385.329961776733,"2021-12-03 15:45:00",1638569301.92963,"standing4",1
57,1,9,"experiment","standing",4,11,"noswitch","congruent","dashed","triangle","blue","left","left","yes",417.107105255127,"2021-12-03 15:45:00",1638569303.70409,"standing4",1
57,1,9,"experiment","standing",4,12,"noswitch","incongruent","dashed","triangle","yellow","left","left","yes",404.628038406372,"2021-12-03 15:45:00",1638569305.47664,"standing4",1
57,1,9,"experiment","standing",4,13,"noswitch","congruent","dashed","square","yellow","right","right","yes",371.668100357056,"2021-12-03 15:45:00",1638569307.19256,"standing4",1
57,1,9,"experiment","standing",4,14,"switch","congruent","solid","triangle","blue","left","left","yes",542.593955993652,"2021-12-03 15:45:00",1638569309.08347,"standing4",1
57,1,9,"experiment","standing",4,15,"switch","congruent","dashed","square","yellow","right","right","yes",412.097930908203,"2021-12-03 15:45:00",1638569310.85854,"standing4",1
57,1,9,"experiment","standing",4,16,"switch","incongruent","solid","triangle","yellow","right","right","yes",504.81390953064,"2021-12-03 15:45:00",1638569312.69039,"standing4",1
57,1,9,"experiment","standing",4,17,"noswitch","congruent","solid","square","yellow","right","right","yes",341.561079025268,"2021-12-03 15:45:00",1638569314.40518,"standing4",1
57,1,9,"experiment","standing",4,18,"switch","congruent","dashed","square","yellow","right","right","yes",328.472852706909,"2021-12-03 15:45:00",1638569316.05802,"standing4",1
57,1,9,"experiment","standing",4,19,"noswitch","congruent","dashed","triangle","blue","left","left","yes",365.056991577148,"2021-12-03 15:45:00",1638569317.77381,"standing4",1
57,1,9,"experiment","standing",4,20,"switch","congruent","solid","square","yellow","right","right","yes",405.601978302002,"2021-12-03 15:45:00",1638569319.54707,"standing4",1
57,1,9,"experiment","standing",4,21,"noswitch","congruent","solid","square","yellow","right","right","yes",307.146072387695,"2021-12-03 15:45:00",1638569321.19918,"standing4",1
57,1,9,"experiment","standing",4,22,"switch","incongruent","dashed","triangle","yellow","left","left","yes",352.997064590454,"2021-12-03 15:45:00",1638569322.91663,"standing4",1
