"sj" "cb" "blockNumber" "blockType" "trialNum" "congruency" "posture" "wordStim" "inkColour" "rt" "cResp" "resp" "ac"
"50_2_2" 2 8 "experimental" 35 "incongruent" "STANDING" "RED" "green" 315 2 2 1
"50_2_2" 2 8 "experimental" 36 "congruent" "STANDING" "RED" "red" 263 1 1 1
"50_2_2" 2 9 "experimental" 1 "neutral" "STANDING" "XXX" "green" 389 2 2 1
"50_2_2" 2 9 "experimental" 2 "incongruent" "STANDING" "GREEN" "red" 429 1 1 1
"50_2_2" 2 9 "experimental" 3 "incongruent" "STANDING" "RED" "green" 669 2 2 1
"50_2_2" 2 9 "experimental" 4 "incongruent" "STANDING" "GREEN" "red" 355 1 1 1
"50_2_2" 2 9 "experimental" 5 "neutral" "STANDING" "XXXXX" "green" 637 2 2 1
"50_2_2" 2 9 "experimental" 6 "incongruent" "STANDING" "RED" "green" 619 2 2 1
"50_2_2" 2 9 "experimental" 7 "congruent" "STANDING" "GREEN" "green" 1084 2 2 1
"50_2_2" 2 9 "experimental" 8 "congruent" "STANDING" "RED" "red" 1030 1 1 1
"50_2_2" 2 9 "experimental" 9 "neutral" "STANDING" "XXX" "red" 484 1 1 1
"50_2_2" 2 9 "experimental" 10 "congruent" "STANDING" "RED" "red" 344 1 1 1
"50_2_2" 2 9 "experimental" 11 "neutral" "STANDING" "XXXXX" "red" 723 1 1 1
"50_2_2" 2 9 "experimental" 12 "congruent" "STANDING" "GREEN" "green" 574 2 2 1
"50_2_2" 2 9 "experimental" 13 "congruent" "STANDING" "RED" "red" 495 1 1 1
"50_2_2" 2 9 "experimental" 14 "congruent" "STANDING" "GREEN" "green" 636 2 2 1
"50_2_2" 2 9 "experimental" 15 "incongruent" "STANDING" "GREEN" "red" 499 1 1 1
"50_2_2" 2 9 "experimental" 16 "neutral" "STANDING" "XXXXX" "green" 560 2 2 1
"50_2_2" 2 9 "experimental" 17 "congruent" "STANDING" "GREEN" "green" 409 2 2 1
"50_2_2" 2 9 "experimental" 18 "incongruent" "STANDING" "RED" "green" 384 2 2 1
"50_2_2" 2 9 "experimental" 19 "incongruent" "STANDING" "GREEN" "red" 337 1 1 1
"50_2_2" 2 9 "experimental" 20 "neutral" "STANDING" "XXX" "red" 404 1 1 1
"50_2_2" 2 9 "experimental" 21 "neutral" "STANDING" "XXX" "green" 581 2 2 1
"50_2_2" 2 9 "experimental" 22 "incongruent" "STANDING" "RED" "green" 439 2 2 1
"50_2_2" 2 9 "experimental" 23 "congruent" "STANDING" "RED" "red" 397 1 1 1
"50_2_2" 2 9 "experimental" 24 "neutral" "STANDING" "XXXXX" "red" 517 1 1 1
"50_2_2" 2 9 "experimental" 25 "incongruent" "STANDING" "GREEN" "red" 705 1 1 1
"50_2_2" 2 9 "experimental" 26 "neutral" "STANDING" "XXXXX" "green" 565 2 2 1
"50_2_2" 2 9 "experimental" 27 "incongruent" "STANDING" "RED" "green" 479 2 2 1
"50_2_2" 2 9 "experimental" 28 "incongruent" "STANDING" "GREEN" "red" 316 1 1 1
"50_2_2" 2 9 "experimental" 29 "neutral" "STANDING" "XXX" "red" 704 1 1 1
"50_2_2" 2 9 "experimental" 30 "incongruent" "STANDING" "RED" "green" 676 2 2 1
"50_2_2" 2 9 "experimental" 31 "neutral" "STANDING" "XXX" "green" 473 2 2 1
"50_2_2" 2 9 "experimental" 32 "congruent" "STANDING" "GREEN" "green" 486 2 2 1
"50_2_2" 2 9 "experimental" 33 "congruent" "STANDING" "GREEN" "green" 379 2 2 1
"50_2_2" 2 9 "experimental" 34 "neutral" "STANDING" "XXXXX" "red" 373 1 1 1
"50_2_2" 2 9 "experimental" 35 "congruent" "STANDING" "RED" "red" 415 1 1 1
"50_2_2" 2 9 "experimental" 36 "congruent" "STANDING" "RED" "red" 535 1 1 1
"50_2_2" 2 10 "experimental" 1 "neutral" "STANDING" "XXX" "green" 425 2 2 1
"50_2_2" 2 10 "experimental" 2 "neutral" "STANDING" "XXXXX" "red" 601 1 1 1
"50_2_2" 2 10 "experimental" 3 "incongruent" "STANDING" "GREEN" "red" 432 1 1 1
"50_2_2" 2 10 "experimental" 4 "congruent" "STANDING" "GREEN" "green" 375 2 2 1
"50_2_2" 2 10 "experimental" 5 "congruent" "STANDING" "RED" "red" 393 1 1 1
"50_2_2" 2 10 "experimental" 6 "incongruent" "STANDING" "RED" "green" 385 2 2 1
"50_2_2" 2 10 "experimental" 7 "incongruent" "STANDING" "GREEN" "red" 307 1 1 1
"50_2_2" 2 10 "experimental" 8 "congruent" "STANDING" "RED" "red" 471 1 1 1
"50_2_2" 2 10 "experimental" 9 "neutral" "STANDING" "XXXXX" "green" 356 2 2 1
"50_2_2" 2 10 "experimental" 10 "neutral" "STANDING" "XXX" "red" 366 1 1 1
"50_2_2" 2 10 "experimental" 11 "incongruent" "STANDING" "RED" "green" 512 2 2 1
"50_2_2" 2 10 "experimental" 12 "congruent" "STANDING" "GREEN" "green" 580 2 2 1
"50_2_2" 2 10 "experimental" 13 "incongruent" "STANDING" "GREEN" "red" 565 1 1 1
"50_2_2" 2 10 "experimental" 14 "neutral" "STANDING" "XXX" "green" 615 2 2 1
"50_2_2" 2 10 "experimental" 15 "neutral" "STANDING" "XXX" "red" 502 1 1 1
"50_2_2" 2 10 "experimental" 16 "congruent" "STANDING" "RED" "red" 506 1 1 1
"50_2_2" 2 10 "experimental" 17 "congruent" "STANDING" "RED" "red" 903 1 1 1
"50_2_2" 2 10 "experimental" 18 "incongruent" "STANDING" "RED" "green" 922 2 2 1
"50_2_2" 2 10 "experimental" 19 "congruent" "STANDING" "GREEN" "green" 861 2 2 1
"50_2_2" 2 10 "experimental" 20 "congruent" "STANDING" "GREEN" "green" 426 2 2 1
"50_2_2" 2 10 "experimental" 21 "incongruent" "STANDING" "GREEN" "red" 561 1 1 1
"50_2_2" 2 10 "experimental" 22 "neutral" "STANDING" "XXXXX" "green" 546 2 2 1
"50_2_2" 2 10 "experimental" 23 "incongruent" "STANDING" "RED" "green" 453 2 2 1
"50_2_2" 2 10 "experimental" 24 "neutral" "STANDING" "XXXXX" "red" 355 1 1 1
"50_2_2" 2 10 "experimental" 25 "congruent" "STANDING" "RED" "red" 384 1 1 1
"50_2_2" 2 10 "experimental" 26 "neutral" "STANDING" "XXXXX" "green" 534 2 2 1
"50_2_2" 2 10 "experimental" 27 "incongruent" "STANDING" "GREEN" "red" 473 1 1 1
"50_2_2" 2 10 "experimental" 28 "congruent" "STANDING" "GREEN" "green" 415 2 2 1
"50_2_2" 2 10 "experimental" 29 "incongruent" "STANDING" "RED" "green" 447 2 2 1
"50_2_2" 2 10 "experimental" 30 "neutral" "STANDING" "XXX" "red" 502 1 1 1
"50_2_2" 2 10 "experimental" 31 "neutral" "STANDING" "XXX" "green" 746 2 2 1
"50_2_2" 2 10 "experimental" 32 "incongruent" "STANDING" "GREEN" "red" 443 1 1 1
"50_2_2" 2 10 "experimental" 33 "congruent" "STANDING" "RED" "red" 434 1 1 1
"50_2_2" 2 10 "experimental" 34 "incongruent" "STANDING" "RED" "green" 481 2 2 1
"50_2_2" 2 10 "experimental" 35 "neutral" "STANDING" "XXXXX" "red" 606 1 1 1
"50_2_2" 2 10 "experimental" 36 "congruent" "STANDING" "GREEN" "green" 598 2 2 1
"6_2_2" 2 2 "experimental" 1 "neutral" "SITTING" "XXX" "red" 739 1 1 1
"6_2_2" 2 2 "experimental" 2 "incongruent" "SITTING" "GREEN" "red" 430 1 1 1
"6_2_2" 2 2 "experimental" 3 "neutral" "SITTING" "XXXXX" "green" 357 2 2 1
"6_2_2" 2 2 "experimental" 4 "incongruent" "SITTING" "RED" "green" 535 2 2 1
"6_2_2" 2 2 "experimental" 5 "congruent" "SITTING" "RED" "red" 346 1 1 1
"6_2_2" 2 2 "experimental" 6 "congruent" "SITTING" "GREEN" "green" 413 2 2 1
"6_2_2" 2 2 "experimental" 7 "congruent" "SITTING" "GREEN" "green" 333 1 2 0
"6_2_2" 2 2 "experimental" 8 "incongruent" "SITTING" "GREEN" "red" 664 1 1 1
"6_2_2" 2 2 "experimental" 9 "neutral" "SITTING" "XXXXX" "red" 813 1 1 1
"6_2_2" 2 2 "experimental" 10 "congruent" "SITTING" "RED" "red" 420 1 1 1
"6_2_2" 2 2 "experimental" 11 "neutral" "SITTING" "XXX" "green" 420 2 2 1
"6_2_2" 2 2 "experimental" 12 "incongruent" "SITTING" "RED" "green" 532 2 2 1
"6_2_2" 2 2 "experimental" 13 "neutral" "SITTING" "XXX" "red" 671 1 1 1
"6_2_2" 2 2 "experimental" 14 "incongruent" "SITTING" "GREEN" "red" 620 1 1 1
"6_2_2" 2 2 "experimental" 15 "incongruent" "SITTING" "RED" "green" 556 2 2 1
"6_2_2" 2 2 "experimental" 16 "neutral" "SITTING" "XXXXX" "red" 614 1 1 1
"6_2_2" 2 2 "experimental" 17 "congruent" "SITTING" "GREEN" "green" 294 2 2 1
"6_2_2" 2 2 "experimental" 18 "neutral" "SITTING" "XXXXX" "green" 842 2 2 1
"6_2_2" 2 2 "experimental" 19 "congruent" "SITTING" "GREEN" "green" 360 2 2 1
"6_2_2" 2 2 "experimental" 20 "congruent" "SITTING" "RED" "red" 338 1 1 1
"6_2_2" 2 2 "experimental" 21 "neutral" "SITTING" "XXX" "green" 485 2 2 1
"6_2_2" 2 2 "experimental" 22 "incongruent" "SITTING" "GREEN" "red" 530 1 1 1
"6_2_2" 2 2 "experimental" 23 "congruent" "SITTING" "RED" "red" 469 1 1 1
"6_2_2" 2 2 "experimental" 24 "incongruent" "SITTING" "RED" "green" 595 2 2 1
"6_2_2" 2 2 "experimental" 25 "incongruent" "SITTING" "GREEN" "red" 395 1 1 1
"6_2_2" 2 2 "experimental" 26 "neutral" "SITTING" "XXXXX" "red" 547 1 1 1
"6_2_2" 2 2 "experimental" 27 "incongruent" "SITTING" "RED" "green" 358 2 2 1
"6_2_2" 2 2 "experimental" 28 "congruent" "SITTING" "GREEN" "green" 432 2 2 1
"6_2_2" 2 2 "experimental" 29 "incongruent" "SITTING" "GREEN" "red" 495 1 1 1
"6_2_2" 2 2 "experimental" 30 "incongruent" "SITTING" "RED" "green" 579 2 2 1
"6_2_2" 2 2 "experimental" 31 "neutral" "SITTING" "XXX" "green" 468 2 2 1
"6_2_2" 2 2 "experimental" 32 "neutral" "SITTING" "XXX" "red" 698 1 1 1
"6_2_2" 2 2 "experimental" 33 "congruent" "SITTING" "GREEN" "green" 398 2 2 1
"6_2_2" 2 2 "experimental" 34 "congruent" "SITTING" "RED" "red" 415 1 1 1
"6_2_2" 2 2 "experimental" 35 "congruent" "SITTING" "RED" "red" 478 1 1 1
"6_2_2" 2 2 "experimental" 36 "neutral" "SITTING" "XXXXX" "green" 420 2 2 1
"6_2_2" 2 3 "experimental" 1 "congruent" "SITTING" "GREEN" "green" 371 2 2 1
"6_2_2" 2 3 "experimental" 2 "incongruent" "SITTING" "GREEN" "red" 453 1 1 1
"6_2_2" 2 3 "experimental" 3 "congruent" "SITTING" "RED" "red" 315 2 1 0
"6_2_2" 2 3 "experimental" 4 "incongruent" "SITTING" "RED" "green" 527 2 2 1
"6_2_2" 2 3 "experimental" 5 "congruent" "SITTING" "GREEN" "green" 435 2 2 1
"6_2_2" 2 3 "experimental" 6 "neutral" "SITTING" "XXXXX" "red" 505 1 1 1
"6_2_2" 2 3 "experimental" 7 "neutral" "SITTING" "XXXXX" "green" 628 2 2 1
"6_2_2" 2 3 "experimental" 8 "congruent" "SITTING" "RED" "red" 467 1 1 1
"6_2_2" 2 3 "experimental" 9 "incongruent" "SITTING" "GREEN" "red" 849 1 1 1
"6_2_2" 2 3 "experimental" 10 "neutral" "SITTING" "XXX" "green" 463 1 2 0
"6_2_2" 2 3 "experimental" 11 "neutral" "SITTING" "XXX" "red" 476 1 1 1
"6_2_2" 2 3 "experimental" 12 "incongruent" "SITTING" "RED" "green" 449 2 2 1
"6_2_2" 2 3 "experimental" 13 "congruent" "SITTING" "GREEN" "green" 447 2 2 1
"6_2_2" 2 3 "experimental" 14 "incongruent" "SITTING" "GREEN" "red" 334 1 1 1
"6_2_2" 2 3 "experimental" 15 "congruent" "SITTING" "RED" "red" 521 1 1 1
"6_2_2" 2 3 "experimental" 16 "neutral" "SITTING" "XXXXX" "green" 525 2 2 1
"6_2_2" 2 3 "experimental" 17 "incongruent" "SITTING" "RED" "green" 360 1 2 0
"6_2_2" 2 3 "experimental" 18 "congruent" "SITTING" "GREEN" "green" 625 2 2 1
"6_2_2" 2 3 "experimental" 19 "incongruent" "SITTING" "GREEN" "red" 712 1 1 1
"6_2_2" 2 3 "experimental" 20 "neutral" "SITTING" "XXXXX" "red" 971 2 1 0
"6_2_2" 2 3 "experimental" 21 "congruent" "SITTING" "RED" "red" 555 1 1 1
"6_2_2" 2 3 "experimental" 22 "incongruent" "SITTING" "RED" "green" 606 2 2 1
"6_2_2" 2 3 "experimental" 23 "neutral" "SITTING" "XXX" "green" 478 2 2 1
"6_2_2" 2 3 "experimental" 24 "neutral" "SITTING" "XXX" "red" 331 1 1 1
"6_2_2" 2 3 "experimental" 25 "neutral" "SITTING" "XXXXX" "red" 414 1 1 1
"6_2_2" 2 3 "experimental" 26 "neutral" "SITTING" "XXX" "green" 430 2 2 1
"6_2_2" 2 3 "experimental" 27 "congruent" "SITTING" "GREEN" "green" 461 2 2 1
"6_2_2" 2 3 "experimental" 28 "congruent" "SITTING" "GREEN" "green" 384 2 2 1
"6_2_2" 2 3 "experimental" 29 "incongruent" "SITTING" "GREEN" "red" 404 1 1 1
"6_2_2" 2 3 "experimental" 30 "incongruent" "SITTING" "RED" "green" 780 2 2 1
"6_2_2" 2 3 "experimental" 31 "incongruent" "SITTING" "GREEN" "red" 469 1 1 1
"6_2_2" 2 3 "experimental" 32 "congruent" "SITTING" "RED" "red" 467 1 1 1
"6_2_2" 2 3 "experimental" 33 "neutral" "SITTING" "XXX" "red" 424 1 1 1
"6_2_2" 2 3 "experimental" 34 "congruent" "SITTING" "RED" "red" 392 1 1 1
"6_2_2" 2 3 "experimental" 35 "neutral" "SITTING" "XXXXX" "green" 664 2 2 1
"6_2_2" 2 3 "experimental" 36 "incongruent" "SITTING" "RED" "green" 582 2 2 1
"6_2_2" 2 4 "experimental" 1 "neutral" "SITTING" "XXXXX" "red" 382 1 1 1
"6_2_2" 2 4 "experimental" 2 "incongruent" "SITTING" "GREEN" "red" 424 1 1 1
"6_2_2" 2 4 "experimental" 3 "congruent" "SITTING" "GREEN" "green" 408 2 2 1
"6_2_2" 2 4 "experimental" 4 "incongruent" "SITTING" "RED" "green" 544 2 2 1
"6_2_2" 2 4 "experimental" 5 "neutral" "SITTING" "XXX" "green" 675 2 2 1
"6_2_2" 2 4 "experimental" 6 "congruent" "SITTING" "GREEN" "green" 471 2 2 1
"6_2_2" 2 4 "experimental" 7 "neutral" "SITTING" "XXXXX" "green" 597 2 2 1
"6_2_2" 2 4 "experimental" 8 "congruent" "SITTING" "RED" "red" 517 1 1 1
"6_2_2" 2 4 "experimental" 9 "congruent" "SITTING" "RED" "red" 417 1 1 1
"6_2_2" 2 4 "experimental" 10 "incongruent" "SITTING" "GREEN" "red" 345 1 1 1
"6_2_2" 2 4 "experimental" 11 "incongruent" "SITTING" "RED" "green" 451 2 2 1
"6_2_2" 2 4 "experimental" 12 "neutral" "SITTING" "XXX" "red" 522 1 1 1
"6_2_2" 2 4 "experimental" 13 "congruent" "SITTING" "GREEN" "green" 414 2 2 1
"6_2_2" 2 4 "experimental" 14 "incongruent" "SITTING" "GREEN" "red" 501 1 1 1
"6_2_2" 2 4 "experimental" 15 "congruent" "SITTING" "GREEN" "green" 769 2 2 1
"6_2_2" 2 4 "experimental" 16 "congruent" "SITTING" "RED" "red" 571 1 1 1
"6_2_2" 2 4 "experimental" 17 "incongruent" "SITTING" "RED" "green" 389 2 2 1
"6_2_2" 2 4 "experimental" 18 "incongruent" "SITTING" "GREEN" "red" 437 2 1 0
"6_2_2" 2 4 "experimental" 19 "neutral" "SITTING" "XXXXX" "red" 524 1 1 1
"6_2_2" 2 4 "experimental" 20 "neutral" "SITTING" "XXX" "green" 295 2 2 1
"6_2_2" 2 4 "experimental" 21 "incongruent" "SITTING" "RED" "green" 348 2 2 1
"6_2_2" 2 4 "experimental" 22 "congruent" "SITTING" "RED" "red" 478 1 1 1
"6_2_2" 2 4 "experimental" 23 "neutral" "SITTING" "XXX" "red" 499 1 1 1
"6_2_2" 2 4 "experimental" 24 "neutral" "SITTING" "XXXXX" "green" 375 1 2 0
"6_2_2" 2 4 "experimental" 25 "neutral" "SITTING" "XXXXX" "red" 608 1 1 1
"6_2_2" 2 4 "experimental" 26 "congruent" "SITTING" "GREEN" "green" 864 2 2 1
"6_2_2" 2 4 "experimental" 27 "congruent" "SITTING" "RED" "red" 949 1 1 1
"6_2_2" 2 4 "experimental" 28 "congruent" "SITTING" "GREEN" "green" 1055 2 2 1
"6_2_2" 2 4 "experimental" 29 "neutral" "SITTING" "XXX" "green" 436 2 2 1
"6_2_2" 2 4 "experimental" 30 "incongruent" "SITTING" "GREEN" "red" 283 2 1 0
"6_2_2" 2 4 "experimental" 31 "neutral" "SITTING" "XXXXX" "green" 432 1 2 0
"6_2_2" 2 4 "experimental" 32 "incongruent" "SITTING" "RED" "green" 1022 2 2 1
"6_2_2" 2 4 "experimental" 33 "incongruent" "SITTING" "GREEN" "red" 557 1 1 1
"6_2_2" 2 4 "experimental" 34 "incongruent" "SITTING" "RED" "green" 1087 2 2 1
"6_2_2" 2 4 "experimental" 35 "neutral" "SITTING" "XXX" "red" 619 1 1 1
"6_2_2" 2 4 "experimental" 36 "congruent" "SITTING" "RED" "red" 466 1 1 1
"6_2_2" 2 5 "experimental" 1 "neutral" "SITTING" "XXXXX" "green" 304 2 2 1
"6_2_2" 2 5 "experimental" 2 "incongruent" "SITTING" "GREEN" "red" 301 1 1 1
"6_2_2" 2 5 "experimental" 3 "neutral" "SITTING" "XXXXX" "red" 178 2 1 0
"6_2_2" 2 5 "experimental" 4 "congruent" "SITTING" "GREEN" "green" 475 2 2 1
"6_2_2" 2 5 "experimental" 5 "congruent" "SITTING" "RED" "red" 312 1 1 1
"6_2_2" 2 5 "experimental" 6 "incongruent" "SITTING" "RED" "green" 380 2 2 1
"6_2_2" 2 5 "experimental" 7 "incongruent" "SITTING" "GREEN" "red" 253 1 1 1
"6_2_2" 2 5 "experimental" 8 "congruent" "SITTING" "GREEN" "green" 284 2 2 1
"6_2_2" 2 5 "experimental" 9 "neutral" "SITTING" "XXX" "green" 426 2 2 1
"6_2_2" 2 5 "experimental" 10 "neutral" "SITTING" "XXX" "red" 489 1 1 1
"6_2_2" 2 5 "experimental" 11 "congruent" "SITTING" "RED" "red" 534 1 1 1
"6_2_2" 2 5 "experimental" 12 "incongruent" "SITTING" "RED" "green" 305 2 2 1
"6_2_2" 2 5 "experimental" 13 "neutral" "SITTING" "XXXXX" "red" 389 1 1 1
"6_2_2" 2 5 "experimental" 14 "congruent" "SITTING" "GREEN" "green" 510 2 2 1
"6_2_2" 2 5 "experimental" 15 "incongruent" "SITTING" "GREEN" "red" 530 1 1 1
"6_2_2" 2 5 "experimental" 16 "neutral" "SITTING" "XXX" "red" 461 1 1 1
"6_2_2" 2 5 "experimental" 17 "congruent" "SITTING" "RED" "red" 307 1 1 1
"6_2_2" 2 5 "experimental" 18 "incongruent" "SITTING" "RED" "green" 423 2 2 1
"6_2_2" 2 5 "experimental" 19 "incongruent" "SITTING" "GREEN" "red" 367 1 1 1
"6_2_2" 2 5 "experimental" 20 "congruent" "SITTING" "GREEN" "green" 577 2 2 1
"6_2_2" 2 5 "experimental" 21 "congruent" "SITTING" "RED" "red" 561 1 1 1
"6_2_2" 2 5 "experimental" 22 "incongruent" "SITTING" "RED" "green" 307 2 2 1
"6_2_2" 2 5 "experimental" 23 "neutral" "SITTING" "XXX" "green" 415 2 2 1
"6_2_2" 2 5 "experimental" 24 "neutral" "SITTING" "XXXXX" "green" 415 2 2 1
"6_2_2" 2 5 "experimental" 25 "congruent" "SITTING" "GREEN" "green" 463 2 2 1
"6_2_2" 2 5 "experimental" 26 "incongruent" "SITTING" "GREEN" "red" 535 1 1 1
"6_2_2" 2 5 "experimental" 27 "neutral" "SITTING" "XXX" "green" 432 2 2 1
"6_2_2" 2 5 "experimental" 28 "incongruent" "SITTING" "RED" "green" 1271 1 2 0
"6_2_2" 2 5 "experimental" 29 "neutral" "SITTING" "XXXXX" "green" 450 2 2 1
"6_2_2" 2 5 "experimental" 30 "congruent" "SITTING" "GREEN" "green" 449 2 2 1
"6_2_2" 2 5 "experimental" 31 "incongruent" "SITTING" "GREEN" "red" 567 1 1 1
"6_2_2" 2 5 "experimental" 32 "congruent" "SITTING" "RED" "red" 425 1 1 1
"6_2_2" 2 5 "experimental" 33 "congruent" "SITTING" "RED" "red" 424 1 1 1
"6_2_2" 2 5 "experimental" 34 "neutral" "SITTING" "XXX" "red" 439 1 1 1
"6_2_2" 2 5 "experimental" 35 "neutral" "SITTING" "XXXXX" "red" 414 1 1 1
"6_2_2" 2 5 "experimental" 36 "incongruent" "SITTING" "RED" "green" 358 1 2 0
"6_2_2" 2 7 "experimental" 1 "neutral" "STANDING" "XXX" "red" 1453 2 1 0
"6_2_2" 2 7 "experimental" 2 "congruent" "STANDING" "GREEN" "green" 561 2 2 1
"6_2_2" 2 7 "experimental" 3 "incongruent" "STANDING" "GREEN" "red" 731 1 1 1
"6_2_2" 2 7 "experimental" 4 "incongruent" "STANDING" "RED" "green" 597 2 2 1
"6_2_2" 2 7 "experimental" 5 "neutral" "STANDING" "XXXXX" "green" 638 2 2 1
"6_2_2" 2 7 "experimental" 6 "incongruent" "STANDING" "GREEN" "red" 452 1 1 1
"6_2_2" 2 7 "experimental" 7 "congruent" "STANDING" "RED" "red" 347 1 1 1
"6_2_2" 2 7 "experimental" 8 "congruent" "STANDING" "RED" "red" 334 1 1 1
"6_2_2" 2 7 "experimental" 9 "neutral" "STANDING" "XXXXX" "red" 353 1 1 1
"6_2_2" 2 7 "experimental" 10 "neutral" "STANDING" "XXX" "green" 292 2 2 1
"6_2_2" 2 7 "experimental" 11 "incongruent" "STANDING" "RED" "green" 376 2 2 1
"6_2_2" 2 7 "experimental" 12 "congruent" "STANDING" "GREEN" "green" 514 2 2 1
"6_2_2" 2 7 "experimental" 13 "incongruent" "STANDING" "GREEN" "red" 397 1 1 1
"6_2_2" 2 7 "experimental" 14 "neutral" "STANDING" "XXXXX" "green" 502 2 2 1
"6_2_2" 2 7 "experimental" 15 "neutral" "STANDING" "XXX" "green" 482 2 2 1
"6_2_2" 2 7 "experimental" 16 "incongruent" "STANDING" "RED" "green" 295 2 2 1
"6_2_2" 2 7 "experimental" 17 "congruent" "STANDING" "RED" "red" 476 1 1 1
"6_2_2" 2 7 "experimental" 18 "neutral" "STANDING" "XXX" "red" 561 1 1 1
"6_2_2" 2 7 "experimental" 19 "congruent" "STANDING" "RED" "red" 507 1 1 1
"6_2_2" 2 7 "experimental" 20 "neutral" "STANDING" "XXXXX" "red" 451 1 1 1
"6_2_2" 2 7 "experimental" 21 "incongruent" "STANDING" "GREEN" "red" 366 1 1 1
"6_2_2" 2 7 "experimental" 22 "congruent" "STANDING" "GREEN" "green" 632 1 2 0
"6_2_2" 2 7 "experimental" 23 "congruent" "STANDING" "GREEN" "green" 390 1 2 0
"6_2_2" 2 7 "experimental" 24 "incongruent" "STANDING" "RED" "green" 1054 2 2 1
"6_2_2" 2 7 "experimental" 25 "incongruent" "STANDING" "GREEN" "red" 380 1 1 1
"6_2_2" 2 7 "experimental" 26 "neutral" "STANDING" "XXX" "green" 469 2 2 1
"6_2_2" 2 7 "experimental" 27 "congruent" "STANDING" "RED" "red" 579 1 1 1
"6_2_2" 2 7 "experimental" 28 "neutral" "STANDING" "XXXXX" "red" 588 1 1 1
"6_2_2" 2 7 "experimental" 29 "incongruent" "STANDING" "RED" "green" 485 2 2 1
"6_2_2" 2 7 "experimental" 30 "congruent" "STANDING" "GREEN" "green" 642 2 2 1
"6_2_2" 2 7 "experimental" 31 "congruent" "STANDING" "RED" "red" 352 1 1 1
"6_2_2" 2 7 "experimental" 32 "neutral" "STANDING" "XXXXX" "green" 1250 2 2 1
"6_2_2" 2 7 "experimental" 33 "incongruent" "STANDING" "GREEN" "red" 479 1 1 1
"6_2_2" 2 7 "experimental" 34 "congruent" "STANDING" "GREEN" "green" 228 2 2 1
"6_2_2" 2 7 "experimental" 35 "neutral" "STANDING" "XXX" "red" 356 1 1 1
"6_2_2" 2 7 "experimental" 36 "incongruent" "STANDING" "RED" "green" 262 2 2 1
"6_2_2" 2 8 "experimental" 1 "incongruent" "STANDING" "GREEN" "red" 380 1 1 1
"6_2_2" 2 8 "experimental" 2 "neutral" "STANDING" "XXXXX" "green" 221 2 2 1
"6_2_2" 2 8 "experimental" 3 "neutral" "STANDING" "XXXXX" "red" 438 1 1 1
"6_2_2" 2 8 "experimental" 4 "incongruent" "STANDING" "RED" "green" 461 1 2 0
"6_2_2" 2 8 "experimental" 5 "neutral" "STANDING" "XXX" "red" 643 1 1 1
"6_2_2" 2 8 "experimental" 6 "congruent" "STANDING" "RED" "red" 417 1 1 1
"6_2_2" 2 8 "experimental" 7 "incongruent" "STANDING" "GREEN" "red" 368 1 1 1
"6_2_2" 2 8 "experimental" 8 "congruent" "STANDING" "RED" "red" 451 1 1 1
"6_2_2" 2 8 "experimental" 9 "incongruent" "STANDING" "RED" "green" 369 2 2 1
"6_2_2" 2 8 "experimental" 10 "congruent" "STANDING" "GREEN" "green" 291 1 2 0
"6_2_2" 2 8 "experimental" 11 "congruent" "STANDING" "GREEN" "green" 496 1 2 0
"6_2_2" 2 8 "experimental" 12 "neutral" "STANDING" "XXX" "green" 796 2 2 1
"6_2_2" 2 8 "experimental" 13 "neutral" "STANDING" "XXX" "red" 668 1 1 1
"6_2_2" 2 8 "experimental" 14 "congruent" "STANDING" "RED" "red" 594 1 1 1
"6_2_2" 2 8 "experimental" 15 "neutral" "STANDING" "XXXXX" "green" 466 2 2 1
"6_2_2" 2 8 "experimental" 16 "congruent" "STANDING" "RED" "red" 319 1 1 1
"6_2_2" 2 8 "experimental" 17 "incongruent" "STANDING" "GREEN" "red" 388 1 1 1
"6_2_2" 2 8 "experimental" 18 "incongruent" "STANDING" "RED" "green" 349 2 2 1
"6_2_2" 2 8 "experimental" 19 "incongruent" "STANDING" "GREEN" "red" 360 1 1 1
"6_2_2" 2 8 "experimental" 20 "neutral" "STANDING" "XXX" "green" 258 2 2 1
"6_2_2" 2 8 "experimental" 21 "congruent" "STANDING" "GREEN" "green" 464 2 2 1
"6_2_2" 2 8 "experimental" 22 "neutral" "STANDING" "XXXXX" "red" 349 1 1 1
"6_2_2" 2 8 "experimental" 23 "congruent" "STANDING" "GREEN" "green" 400 1 2 0
"6_2_2" 2 8 "experimental" 24 "incongruent" "STANDING" "RED" "green" 664 2 2 1
"6_2_2" 2 8 "experimental" 25 "incongruent" "STANDING" "GREEN" "red" 613 1 1 1
"6_2_2" 2 8 "experimental" 26 "neutral" "STANDING" "XXX" "red" 733 1 1 1
"6_2_2" 2 8 "experimental" 27 "neutral" "STANDING" "XXX" "green" 408 2 2 1
"6_2_2" 2 8 "experimental" 28 "neutral" "STANDING" "XXXXX" "red" 455 1 1 1
"6_2_2" 2 8 "experimental" 29 "congruent" "STANDING" "RED" "red" 437 1 1 1
"6_2_2" 2 8 "experimental" 30 "incongruent" "STANDING" "RED" "green" 204 2 2 1
"6_2_2" 2 8 "experimental" 31 "congruent" "STANDING" "GREEN" "green" 551 2 2 1
"6_2_2" 2 8 "experimental" 32 "neutral" "STANDING" "XXXXX" "green" 536 2 2 1
