"sj" "cb" "blockNumber" "blockType" "trialNum" "target" "targetImage" "distractor" "distractorImage" "posture" "setSize" "rt" "resp" "cresp" "ac"
33 1 3 "experimental" 2 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 620 "h" "h" 1
33 1 3 "experimental" 3 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 805 "s" "s" 1
33 1 3 "experimental" 4 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 604 "s" "s" 1
33 1 3 "experimental" 5 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 630 "h" "h" 1
33 1 3 "experimental" 6 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 787 "h" "h" 1
33 1 3 "experimental" 7 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 887 "h" "h" 1
33 1 3 "experimental" 8 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 662 "s" "s" 1
33 1 3 "experimental" 9 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 638 "s" "s" 1
33 1 3 "experimental" 10 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 900 "s" "s" 1
33 1 3 "experimental" 11 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 662 "h" "h" 1
33 1 3 "experimental" 12 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 1055 "h" "h" 1
33 1 3 "experimental" 13 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 668 "h" "h" 1
33 1 3 "experimental" 14 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 775 "s" "s" 1
33 1 3 "experimental" 15 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 681 "s" "s" 1
33 1 3 "experimental" 16 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 980 "h" "h" 1
33 1 3 "experimental" 17 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 997 "h" "h" 1
33 1 3 "experimental" 18 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 761 "s" "s" 1
33 1 3 "experimental" 19 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 1122 "h" "h" 1
33 1 3 "experimental" 20 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 736 "s" "s" 1
33 1 3 "experimental" 21 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 661 "s" "s" 1
33 1 3 "experimental" 22 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 927 "h" "h" 1
33 1 3 "experimental" 23 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 935 "h" "h" 1
33 1 3 "experimental" 24 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 903 "s" "s" 1
33 1 3 "experimental" 25 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 576 "h" "h" 1
33 1 3 "experimental" 26 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 712 "s" "s" 1
33 1 3 "experimental" 27 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 670 "h" "h" 1
33 1 3 "experimental" 28 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 687 "h" "h" 1
33 1 3 "experimental" 29 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 624 "s" "s" 1
33 1 3 "experimental" 30 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 842 "s" "s" 1
33 1 3 "experimental" 31 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 564 "h" "h" 1
33 1 3 "experimental" 32 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 975 "s" "s" 1
33 1 3 "experimental" 33 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 519 "h" "h" 1
33 1 3 "experimental" 34 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 739 "s" "s" 1
33 1 3 "experimental" 35 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 783 "h" "h" 1
33 1 3 "experimental" 36 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 1507 "s" "s" 1
33 1 3 "experimental" 37 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 747 "s" "s" 1
33 1 3 "experimental" 38 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 666 "h" "h" 1
33 1 3 "experimental" 39 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 973 "h" "h" 1
33 1 3 "experimental" 40 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 794 "s" "s" 1
33 1 3 "experimental" 41 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 727 "s" "s" 1
33 1 3 "experimental" 42 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 812 "h" "h" 1
33 1 3 "experimental" 43 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 892 "h" "h" 1
33 1 3 "experimental" 44 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 1124 "s" "s" 1
33 1 3 "experimental" 45 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 679 "h" "h" 1
33 1 3 "experimental" 46 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 599 "s" "s" 1
33 1 3 "experimental" 47 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 795 "h" "h" 1
33 1 3 "experimental" 48 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 676 "s" "s" 1
33 1 3 "experimental" 49 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 598 "s" "s" 1
33 1 3 "experimental" 50 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 1059 "h" "h" 1
33 1 3 "experimental" 51 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 689 "h" "h" 1
33 1 3 "experimental" 52 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 790 "h" "h" 1
33 1 3 "experimental" 53 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 683 "s" "s" 1
33 1 3 "experimental" 54 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 881 "s" "s" 1
33 1 3 "experimental" 55 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 555 "h" "h" 1
33 1 3 "experimental" 56 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 691 "s" "s" 1
33 1 3 "experimental" 57 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 792 "s" "s" 1
33 1 3 "experimental" 58 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 518 "s" "s" 1
33 1 3 "experimental" 59 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 930 "h" "h" 1
33 1 3 "experimental" 60 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 538 "s" "s" 1
33 1 3 "experimental" 61 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 835 "h" "h" 1
33 1 3 "experimental" 62 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 662 "h" "h" 1
33 1 3 "experimental" 63 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 795 "s" "s" 1
33 1 3 "experimental" 64 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 645 "h" "h" 1
33 1 3 "experimental" 65 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 495 "s" "s" 1
33 1 3 "experimental" 66 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 742 "s" "s" 1
33 1 3 "experimental" 67 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 825 "h" "h" 1
33 1 3 "experimental" 68 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 637 "s" "s" 1
33 1 3 "experimental" 69 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 704 "h" "h" 1
33 1 3 "experimental" 70 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 1104 "h" "h" 1
33 1 3 "experimental" 71 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 1115 "h" "h" 1
33 1 3 "experimental" 72 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 802 "s" "s" 1
33 1 3 "experimental" 73 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 992 "h" "h" 1
33 1 3 "experimental" 74 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 611 "s" "s" 1
33 1 3 "experimental" 75 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 757 "h" "h" 1
33 1 3 "experimental" 76 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 771 "s" "s" 1
33 1 3 "experimental" 77 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 845 "s" "s" 1
33 1 3 "experimental" 78 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 723 "h" "h" 1
33 1 3 "experimental" 79 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 691 "s" "s" 1
33 1 3 "experimental" 80 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 700 "h" "h" 1
33 1 3 "experimental" 81 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 1036 "h" "h" 1
33 1 3 "experimental" 82 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 829 "h" "h" 1
33 1 3 "experimental" 83 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 730 "s" "s" 1
33 1 3 "experimental" 84 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 1165 "s" "s" 1
33 1 3 "experimental" 85 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 839 "h" "h" 1
33 1 3 "experimental" 86 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 774 "s" "s" 1
33 1 3 "experimental" 87 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 759 "s" "s" 1
33 1 3 "experimental" 88 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 821 "h" "h" 1
33 1 3 "experimental" 89 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 647 "s" "s" 1
33 1 3 "experimental" 90 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 772 "h" "h" 1
33 1 3 "experimental" 91 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 702 "s" "s" 1
33 1 3 "experimental" 92 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 1229 "h" "h" 1
33 1 3 "experimental" 93 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 667 "s" "s" 1
33 1 3 "experimental" 94 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 494 "h" "h" 1
33 1 3 "experimental" 95 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 628 "s" "s" 1
33 1 3 "experimental" 96 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 658 "h" "h" 1
33 1 3 "experimental" 97 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 617 "s" "s" 1
33 1 3 "experimental" 98 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 646 "h" "h" 1
33 1 3 "experimental" 99 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 705 "s" "s" 1
33 1 3 "experimental" 100 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 621 "h" "h" 1
33 1 3 "experimental" 101 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 735 "h" "h" 1
33 1 3 "experimental" 102 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 707 "h" "h" 1
33 1 3 "experimental" 103 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 735 "s" "s" 1
33 1 3 "experimental" 104 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 771 "s" "s" 1
33 1 3 "experimental" 105 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 570 "h" "h" 1
33 1 3 "experimental" 106 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 869 "h" "h" 1
33 1 3 "experimental" 107 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 647 "s" "s" 1
33 1 3 "experimental" 108 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 980 "h" "h" 1
33 1 3 "experimental" 109 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 646 "s" "s" 1
33 1 3 "experimental" 110 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 588 "s" "s" 1
33 1 3 "experimental" 111 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 538 "h" "h" 1
33 1 3 "experimental" 112 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 688 "s" "s" 1
33 1 3 "experimental" 113 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 837 "h" "h" 1
33 1 3 "experimental" 114 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 665 "h" "h" 1
33 1 3 "experimental" 115 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 865 "s" "s" 1
33 1 3 "experimental" 116 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 729 "s" "s" 1
33 1 3 "experimental" 117 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 935 "h" "h" 1
33 1 3 "experimental" 118 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 703 "s" "s" 1
33 1 3 "experimental" 119 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 661 "s" "s" 1
33 1 3 "experimental" 120 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 754 "h" "h" 1
33 1 3 "experimental" 121 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 573 "s" "s" 1
33 1 3 "experimental" 122 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 697 "s" "s" 1
33 1 3 "experimental" 123 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 891 "h" "h" 1
33 1 3 "experimental" 124 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 847 "h" "h" 1
33 1 3 "experimental" 125 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 614 "s" "s" 1
33 1 3 "experimental" 126 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 615 "s" "s" 1
33 1 3 "experimental" 127 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 864 "h" "h" 1
33 1 3 "experimental" 128 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 735 "h" "h" 1
34 2 2 "experimental" 1 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 615 "s" "s" 1
34 2 2 "experimental" 2 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 715 "h" "h" 1
34 2 2 "experimental" 3 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 628 "h" "h" 1
34 2 2 "experimental" 4 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 614 "s" "s" 1
34 2 2 "experimental" 5 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 594 "s" "s" 1
34 2 2 "experimental" 6 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 608 "s" "s" 1
34 2 2 "experimental" 7 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 468 "h" "h" 1
34 2 2 "experimental" 8 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 623 "h" "h" 1
34 2 2 "experimental" 9 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 542 "s" "s" 1
34 2 2 "experimental" 10 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 681 "h" "h" 1
34 2 2 "experimental" 11 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 496 "s" "s" 1
34 2 2 "experimental" 12 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 767 "s" "s" 1
34 2 2 "experimental" 13 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 541 "h" "h" 1
34 2 2 "experimental" 14 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 734 "s" "s" 1
34 2 2 "experimental" 15 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 569 "h" "h" 1
34 2 2 "experimental" 16 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 509 "h" "h" 1
34 2 2 "experimental" 17 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 494 "s" "s" 1
34 2 2 "experimental" 18 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 533 "s" "s" 1
34 2 2 "experimental" 19 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 668 "h" "h" 1
34 2 2 "experimental" 20 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 837 "h" "h" 1
34 2 2 "experimental" 21 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 690 "h" "h" 1
34 2 2 "experimental" 22 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 671 "h" "h" 1
34 2 2 "experimental" 23 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 543 "s" "s" 1
34 2 2 "experimental" 24 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 670 "s" "s" 1
34 2 2 "experimental" 25 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 642 "h" "h" 1
34 2 2 "experimental" 26 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 614 "s" "s" 1
34 2 2 "experimental" 27 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 671 "s" "s" 1
34 2 2 "experimental" 28 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 613 "h" "h" 1
34 2 2 "experimental" 29 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 586 "s" "s" 1
34 2 2 "experimental" 30 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 588 "h" "h" 1
34 2 2 "experimental" 31 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 619 "h" "h" 1
34 2 2 "experimental" 32 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 503 "s" "s" 1
34 2 2 "experimental" 33 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 551 "h" "h" 1
34 2 2 "experimental" 34 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 502 "h" "h" 1
34 2 2 "experimental" 35 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 624 "s" "s" 1
34 2 2 "experimental" 36 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 795 "s" "s" 1
34 2 2 "experimental" 37 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 615 "h" "h" 1
34 2 2 "experimental" 38 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 473 "s" "s" 1
34 2 2 "experimental" 39 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 550 "h" "h" 1
34 2 2 "experimental" 40 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 525 "s" "s" 1
34 2 2 "experimental" 41 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 730 "s" "s" 1
34 2 2 "experimental" 42 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 500 "s" "s" 1
34 2 2 "experimental" 43 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 565 "s" "s" 1
34 2 2 "experimental" 44 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 562 "h" "h" 1
34 2 2 "experimental" 45 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 763 "h" "h" 1
34 2 2 "experimental" 46 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 712 "s" "s" 1
34 2 2 "experimental" 47 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 773 "h" "h" 1
34 2 2 "experimental" 48 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 799 "h" "h" 1
34 2 2 "experimental" 49 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 709 "h" "h" 1
34 2 2 "experimental" 50 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 693 "h" "h" 1
34 2 2 "experimental" 51 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 837 "s" "s" 1
34 2 2 "experimental" 52 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 630 "h" "h" 1
34 2 2 "experimental" 53 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 667 "h" "h" 1
34 2 2 "experimental" 54 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 686 "s" "s" 1
34 2 2 "experimental" 55 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 610 "s" "s" 1
34 2 2 "experimental" 56 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 627 "s" "s" 1
34 2 2 "experimental" 57 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 567 "h" "h" 1
34 2 2 "experimental" 58 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 594 "h" "h" 1
34 2 2 "experimental" 59 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 600 "s" "s" 1
34 2 2 "experimental" 60 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 919 "s" "s" 1
34 2 2 "experimental" 61 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 689 "h" "h" 1
34 2 2 "experimental" 62 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 507 "s" "s" 1
34 2 2 "experimental" 63 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 591 "h" "h" 1
34 2 2 "experimental" 64 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 738 "s" "s" 1
34 2 2 "experimental" 65 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 666 "h" "h" 1
34 2 2 "experimental" 66 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 500 "h" "h" 1
34 2 2 "experimental" 67 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 784 "s" "s" 1
34 2 2 "experimental" 68 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 633 "h" "h" 1
34 2 2 "experimental" 69 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 1384 "s" "s" 1
34 2 2 "experimental" 70 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 501 "s" "s" 1
34 2 2 "experimental" 71 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 678 "s" "s" 1
34 2 2 "experimental" 72 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 624 "h" "h" 1
34 2 2 "experimental" 73 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 659 "h" "h" 1
34 2 2 "experimental" 74 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 533 "s" "s" 1
34 2 2 "experimental" 75 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 578 "h" "h" 1
34 2 2 "experimental" 76 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 542 "s" "s" 1
34 2 2 "experimental" 77 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 534 "h" "h" 1
34 2 2 "experimental" 78 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 602 "s" "s" 1
34 2 2 "experimental" 79 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 514 "s" "s" 1
34 2 2 "experimental" 80 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 823 "h" "h" 1
34 2 2 "experimental" 81 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 557 "s" "s" 1
34 2 2 "experimental" 82 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 617 "h" "h" 1
34 2 2 "experimental" 83 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 528 "s" "s" 1
34 2 2 "experimental" 84 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 541 "s" "s" 1
34 2 2 "experimental" 85 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 663 "h" "h" 1
34 2 2 "experimental" 86 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 856 "h" "h" 1
34 2 2 "experimental" 87 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 671 "h" "h" 1
34 2 2 "experimental" 88 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 749 "s" "s" 1
34 2 2 "experimental" 89 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 664 "h" "h" 1
34 2 2 "experimental" 90 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 661 "s" "s" 1
34 2 2 "experimental" 91 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 707 "h" "h" 1
34 2 2 "experimental" 92 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 789 "s" "s" 1
34 2 2 "experimental" 93 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 639 "h" "h" 1
34 2 2 "experimental" 94 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 749 "s" "s" 1
34 2 2 "experimental" 95 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 931 "s" "s" 1
34 2 2 "experimental" 96 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 637 "h" "h" 1
34 2 2 "experimental" 97 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 770 "s" "s" 1
34 2 2 "experimental" 98 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 652 "h" "h" 1
34 2 2 "experimental" 99 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 629 "h" "h" 1
34 2 2 "experimental" 100 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 614 "s" "s" 1
34 2 2 "experimental" 101 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 601 "h" "h" 1
34 2 2 "experimental" 102 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 615 "s" "s" 1
34 2 2 "experimental" 103 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 676 "h" "h" 1
34 2 2 "experimental" 104 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 860 "s" "s" 1
34 2 2 "experimental" 105 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 554 "s" "s" 1
34 2 2 "experimental" 106 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 483 "s" "s" 1
34 2 2 "experimental" 107 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 565 "h" "h" 1
34 2 2 "experimental" 108 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 562 "s" "s" 1
34 2 2 "experimental" 109 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 522 "h" "h" 1
34 2 2 "experimental" 110 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 527 "s" "s" 1
34 2 2 "experimental" 111 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 483 "h" "h" 1
34 2 2 "experimental" 112 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 768 "h" "h" 1
34 2 2 "experimental" 113 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 809 "h" "h" 1
34 2 2 "experimental" 114 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 714 "h" "h" 1
34 2 2 "experimental" 115 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 658 "h" "h" 1
34 2 2 "experimental" 116 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 851 "s" "s" 1
34 2 2 "experimental" 117 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 528 "s" "s" 1
34 2 2 "experimental" 118 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 685 "h" "h" 1
34 2 2 "experimental" 119 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 617 "s" "s" 1
34 2 2 "experimental" 120 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 515 "s" "s" 1
34 2 2 "experimental" 121 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 528 "h" "h" 1
34 2 2 "experimental" 122 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 597 "h" "h" 1
34 2 2 "experimental" 123 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 644 "h" "h" 1
34 2 2 "experimental" 124 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 719 "s" "s" 1
34 2 2 "experimental" 125 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 620 "h" "h" 1
34 2 2 "experimental" 126 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 602 "s" "s" 1
34 2 2 "experimental" 127 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 634 "s" "s" 1
34 2 2 "experimental" 128 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 782 "s" "s" 1
34 2 3 "experimental" 1 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 661 "s" "s" 1
34 2 3 "experimental" 2 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 726 "s" "s" 1
